mode,n_features,max_depth,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,5,12,50,6.166994485106596,4.9731007597204995,15.126442664756967,14.35446244216418,0.5310060000047088
Fourier Ramps,5,12,100,6.169756870850376,4.982720761660308,15.113052500742986,14.341559289866604,1.0010411000112072
Fourier Ramps,5,12,150,6.165043910212182,4.977681381507262,15.117956559442787,14.346296322886484,1.607216100092046
Fourier Ramps,5,12,200,6.161491881755415,4.976385021699552,15.114657600606575,14.342424527679956,2.0794539999915287
Fourier Ramps,6,6,50,8.048328062165142,6.465690702614195,15.126107887101856,14.066366020566697,0.4275770999956876
Fourier Ramps,6,6,100,8.05229144249368,6.47514416051976,15.134955615225264,14.071275974257343,0.7962209000252187
Fourier Ramps,6,6,150,8.040658627573738,6.464559949278264,15.128777747338631,14.069559511302845,1.1323768999427557
Fourier Ramps,6,6,200,8.045681972632304,6.47044072927058,15.130172967230694,14.07086417056877,1.5128651999402791
Fourier Ramps,6,8,50,7.435952477218377,5.96464745485998,14.982651143551827,14.11945627099051,0.544412299990654
Fourier Ramps,6,8,100,7.427201121974971,5.956495567692794,14.978870172489255,14.120605580516704,1.0297020999714732
Fourier Ramps,6,8,150,7.428780067322712,5.958057099145695,14.983313277263075,14.123676623219714,1.4431524999672547
Fourier Ramps,6,8,200,7.425844846628596,5.956840552663479,14.978488638431875,14.12158701928917,2.0119046999607235
Fourier Ramps,6,10,50,6.876004225443401,5.545360007117035,14.959311717593247,14.137058063958966,0.6682090000249445
Fourier Ramps,6,10,100,6.87976949982607,5.54634515267852,14.967102827778431,14.143003307128238,1.3487192000029609
Fourier Ramps,6,10,150,6.874323968090449,5.546092116893325,14.954700190760708,14.136980601632617,1.8527425000211224
Fourier Ramps,6,10,200,6.875402402048043,5.545289323305145,14.965848529727625,14.14492534765196,2.43947099999059
Fourier Ramps,6,12,50,6.162580129094225,4.9627974035806135,14.993973522428826,14.17992987099125,0.8046573000028729
Fourier Ramps,6,12,100,6.150831561379582,4.963564978155176,14.976782705299696,14.168493978161006,1.5073937999550253
Fourier Ramps,6,12,150,6.151951656776048,4.959440689525791,14.97720845044856,14.16776896635333,2.3160244999453425
Fourier Ramps,6,12,200,6.149352728287013,4.958385787813629,14.977257398057425,14.162155058665341,2.8662570000160486
Fourier Ramps,7,6,50,8.029868603207953,6.453199865028641,15.122295724413474,14.067397499579723,0.42725519998930395
Fourier Ramps,7,6,100,8.02836491870358,6.449403694308434,15.120395454368298,14.067509076104418,0.8416443000314757
Fourier Ramps,7,6,150,8.025797353370518,6.445484327839673,15.123842696117302,14.071627809054924,1.1934062000364065
Fourier Ramps,7,6,200,8.02451662420537,6.446120792493402,15.124989201513788,14.07099154820958,1.5333687000675127
Fourier Ramps,7,8,50,7.421809066195056,5.956890221070002,14.991376405235387,14.133280569816442,0.5462284000823274
Fourier Ramps,7,8,100,7.418624362380027,5.950340060031141,14.974551666136582,14.119865967703946,1.0669399000471458
Fourier Ramps,7,8,150,7.422588433801271,5.953479348675957,14.978547477737013,14.125699597825736,1.541653500054963
Fourier Ramps,7,8,200,7.421035246000129,5.952784700933236,14.97226923703241,14.117623308469476,2.0238374000182375
Fourier Ramps,7,10,50,6.880846910753414,5.551238984946382,14.943327030562958,14.125166182564392,0.6996387999970466
Fourier Ramps,7,10,100,6.885486351967292,5.552513747095669,14.951396421713296,14.136106392008942,1.3882548999972641
Fourier Ramps,7,10,150,6.882185117966713,5.550834115760741,14.943544765665752,14.131974618898733,1.9921405999921262
Fourier Ramps,7,10,200,6.872968783748583,5.545558263542367,14.946737400698627,14.133870151885553,2.436785600031726
Fourier Ramps,7,12,50,6.172320653874347,4.969363648759869,14.975398274156865,14.163757545445293,0.7822390999644995
Fourier Ramps,7,12,100,6.162284219988473,4.970446896982938,14.966974269623178,14.158669742148719,1.5400016999337822
Fourier Ramps,7,12,150,6.153451511942084,4.961639020095074,14.970931105577007,14.163917190142769,2.3171509999083355
Fourier Ramps,7,12,200,6.154949839424801,4.964405118619321,14.969260715134206,14.165055997941547,2.9726788999978453
Fourier Ramps,8,6,50,8.01514697096659,6.442018581547955,15.133446012187582,14.06879565311148,0.5291533999843523
Fourier Ramps,8,6,100,8.02395040016117,6.45018896118447,15.132012543263984,14.060897266051878,0.9653485000599176
Fourier Ramps,8,6,150,8.01397052158688,6.43974287598445,15.126438607342362,14.060407474014886,1.4014841999160126
Fourier Ramps,8,6,200,8.018919344824281,6.445101258592184,15.131776193056966,14.063077894253482,1.8475912999128923
Fourier Ramps,8,8,50,7.389859383785596,5.937078705723247,14.985707625229503,14.119203292188875,0.6828718000324443
Fourier Ramps,8,8,100,7.392088511492406,5.9360169696062535,14.982749025273217,14.118853823761098,1.3019383000209928
Fourier Ramps,8,8,150,7.3907205739418345,5.936527651862912,14.9739391009237,14.112092536047982,1.8537895999616012
Fourier Ramps,8,8,200,7.3920126695839095,5.939285662478687,14.978341464426327,14.113990807580251,2.4752174000022933
Fourier Ramps,8,10,50,6.843181843455367,5.524296314299078,14.945788924190886,14.130707351446336,0.9283464000327513
Fourier Ramps,8,10,100,6.836345148131604,5.5188739417895265,14.951992468691573,14.13658226407232,1.7181003999430686
Fourier Ramps,8,10,150,6.829188004328259,5.51703299867456,14.956870253157282,14.139721918670034,2.3435001999605447
Fourier Ramps,8,10,200,6.8351137285910175,5.518068640981226,14.949461827240246,14.13473940989548,3.374545299913734
Fourier Ramps,8,12,50,6.131466341189929,4.933546723392469,15.00028947490562,14.191608039668136,0.9916298999451101
Fourier Ramps,8,12,100,6.133383244752224,4.936226010580692,14.99862520011934,14.194611106428761,2.02792399993632
Fourier Ramps,8,12,150,6.131640786760587,4.938055388587191,14.990480468836493,14.192199588908148,2.9986944999545813
Fourier Ramps,8,12,200,6.127230310218962,4.933349610659211,14.991256994053181,14.19065038595594,4.111923600081354
Fourier Ramps,9,6,50,7.676751399431849,6.126407737132441,15.690261921030835,14.500066464904094,0.6185284999664873
Fourier Ramps,9,6,100,7.6937747734249875,6.147665993691373,15.670437728742302,14.47708385856549,1.1728403000161052
Fourier Ramps,9,6,150,7.685449691872406,6.1354694667784795,15.664072234256194,14.468771433989817,1.7428921000100672
Fourier Ramps,9,6,200,7.682459380908756,6.136179217527045,15.668229753616762,14.468973734673085,2.2262037999462336
Fourier Ramps,9,8,50,5.7523510081752,4.544208488864128,16.835884422420367,15.87880215628771,0.8373426999896765
Fourier Ramps,9,8,100,5.744053845754562,4.541465195802037,16.846756672489697,15.887742887487052,1.7641547999810427
Fourier Ramps,9,8,150,5.757520736993601,4.551631757125755,16.819205091655128,15.853693267162647,2.455358700011857
Fourier Ramps,9,8,200,5.738435022381656,4.5358533312693075,16.84273203127562,15.878709249687372,3.1786358000244945
Fourier Ramps,9,10,50,4.059342482267298,3.131287310924955,18.05598869309779,17.27481684331887,1.1312564000254497
Fourier Ramps,9,10,100,4.022756891815532,3.1102466260175947,18.040422031687207,17.257797165684682,2.1195241999812424
Fourier Ramps,9,10,150,4.04370041598797,3.124863794820184,18.035077999154364,17.253641693005996,2.890309499925934
Fourier Ramps,9,10,200,4.0457550632602475,3.123347435535876,18.04230729465057,17.258539697588986,4.2273190000560135
Fourier Ramps,9,12,50,2.7651296801013925,2.0604249277934055,18.489473172473208,17.782878653944643,1.3376224999083206
Fourier Ramps,9,12,100,2.7606704035981497,2.0571734136032376,18.483864660826065,17.78140596810456,2.6184290999080986
Fourier Ramps,9,12,150,2.7514014537677625,2.0534935513949315,18.471354373548202,17.772391303348112,4.282660899916664
Fourier Ramps,9,12,200,2.750918015146455,2.0545064391911483,18.46347636151421,17.759459658451735,5.105278000002727
Fourier Ramps,10,6,50,7.673450158519793,6.080665820230321,15.63798484032032,14.491222727345829,0.6361846999498084
Fourier Ramps,10,6,100,7.693397889734081,6.097775459868218,15.650714517761372,14.488242373434836,1.2534470999380574
Fourier Ramps,10,6,150,7.68853762303898,6.0900323498791,15.660001316573684,14.504996030212588,1.8401445999043062
Fourier Ramps,10,6,200,7.687475049083884,6.088665645288794,15.65692423153915,14.500884217280296,2.4455384000902995
Fourier Ramps,10,8,50,5.871238527353284,4.6106466001556585,16.77787259893415,15.822294064100282,0.9092305999947712
Fourier Ramps,10,8,100,5.825545120062167,4.567090910324837,16.81382503112921,15.863708867810272,1.8491835999302566
Fourier Ramps,10,8,150,5.861255462764564,4.592770722364124,16.74919494304166,15.802787972026898,2.5108503999654204
Fourier Ramps,10,8,200,5.845072870921224,4.586662015555358,16.752067920021457,15.804410398060428,3.4060014000860974
Fourier Ramps,10,10,50,4.26574064305705,3.2292783929449045,18.0021646574097,17.19761334143549,1.271041400032118
Fourier Ramps,10,10,100,4.242551362003094,3.2098488744246985,17.989410807086415,17.195674163155815,2.2794495000271127
