mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,4,10,1e-05,100,14.153585095669522,12.125344577886624,18.59558426543247,14.529927864312375,0.21570989990141243
Calendar,4,10,5e-05,100,14.103939405335028,12.082213102458036,18.549439769903582,14.494196605569778,0.2028705000411719
Calendar,4,10,0.0001,100,14.042169070744675,12.028538063110714,18.492061990548468,14.44981963276985,0.21786660002544522
Calendar,4,10,0.0005,100,13.560049099321256,11.60943685355545,18.045439659470794,14.104888670093624,0.19682660000398755
Calendar,4,10,1e-05,150,14.147356812093935,12.119938066367665,18.589797779094603,14.525444807877136,0.28939539997372776
Calendar,4,10,5e-05,150,14.073026482139042,12.055352532916354,18.52071981555836,14.471968058384995,0.27319350000470877
Calendar,4,10,0.0001,150,13.980741391624882,11.975166004556877,18.435065672852833,14.405781247054685,0.3075376000488177
Calendar,4,10,0.0005,150,13.269467040655043,11.356673276267374,17.777182253355072,13.897853670809296,0.29248329997062683
Calendar,4,10,1e-05,200,14.141132453415311,12.114535101407967,18.584012872375425,14.52096328530595,0.37357900000642985
Calendar,4,10,5e-05,200,14.042195047619712,12.02856045222764,18.492083433728805,14.4498114293552,0.3793854999821633
